modelo,tecnica,case_id,source_id,original_case,execucao,meteor_score,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,0.69,1,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário tenta submeter o formulário
  Then o sistema apresenta um erro de validação",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,0.69,2,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos inválidos
  When o usuário tenta submeter o formulário
  Then o sistema deve exibir uma mensagem de erro indicando que os campos são inválidos",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,0.68,3,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário submete o formulário
  Then o sistema retorna um erro de validação",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,0.67,4,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário submete o formulário
  Then o sistema deve exibir uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário não seja salvo",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,0.66,5,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário tenta submeter o formulário
  Then o sistema apresenta uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário permanece com os campos vazios preenchidos",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,0.66,6,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário tenta submeter o formulário
  Then o sistema apresenta uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário permanece visível com os campos vazios preenchidos",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,0.66,7,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário submete o formulário
  Then o sistema apresenta uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário permanece com os campos vazios",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,0.66,8,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário submete o formulário
  Then o sistema exibe uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário permanece visível com os campos preenchidos com asteriscos",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,0.66,9,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário submete o formulário
  Then o sistema apresenta uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário permanece com os campos vazios",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,0.65,10,TC_1002__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastro de transação com campos inválidos
  Given um formulário de cadastro de transação com campos vazios
  When o usuário submete o formulário
  Then o sistema retorna uma mensagem de erro indicando que os campos são obrigatórios
    And o formulário permanece com os campos vazios",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,0.91,1,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a página de transações
  When ele seleciona uma transação específica
  Then todos os dados da transação devem ser exibidos corretamente
    And a página deve mostrar todos os detalhes da transação",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,0.82,2,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação estão sendo exibidos
  Given um usuário está logado no sistema
  When ele solicita visualizar a transação
  Then todos os dados da transação estão disponíveis para visualização
    And a página apresenta todos os campos preenchidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,0.81,3,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação estão sendo exibidos
  Given um usuário acessou a página de transações
  When ele selecionou uma transação específica
  Then todos os dados da transação estão visíveis na tela
    And a lista de itens da transação está atualizada corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,0.79,4,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação são exibidos
  Given um usuário acessa a página de transações
  When ele seleciona uma transação específica
  Then todos os dados da transação, incluindo valor, data e status, são exibidos corretamente
    And não há dados faltantes ou inconsistentes na exibição",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,0.78,5,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação estão sendo exibidos
  Given um usuário acessou a página de transações
  When ele visualizou a transação mais recente
  Then todos os dados da transação devem estar visíveis na tela
    And a página não apresenta erros ou warnings",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,0.78,6,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar todos os dados da transação
  Given um usuário acessa a página de transações
  When ele visualiza a transação
  Then todos os dados da transação devem ser exibidos
    And a página não apresenta erros",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,0.78,7,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação estão sendo exibidos
  Given um usuário está logado no sistema
  When solicita a visualização da transação
  Then todos os dados da transação estão visíveis na tela
    And a página não apresenta erros ou warnings",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,0.76,8,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação são exibidos
  Given um usuário está logado no sistema
  When solicita a visualização dos dados da transação
  Then todos os dados da transação são exibidos corretamente
    And não há dados faltantes ou duplicados na exibição",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,0.75,9,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Todos os dados da transação estão sendo exibidos
  Given um usuário está logado na aplicação
  When solicita a visualização dos dados da transação
  Then todos os dados da transação estão visíveis na tela
    And a lista de dados é completa e atualizada",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,0.71,10,TC_1006__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de dados da transação
  Given um usuário está visualizando a transação
  When ele solicita a exibição dos dados da transação
  Then todos os dados da transação são exibidos corretamente
    And a exibição é atualizada automaticamente se houver alterações nos dados",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,0.93,1,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um formulário de inserção de link está disponível
  When um usuário tenta inserir um link de uma transação inexistente
  Then um erro deve ser exibido indicando que a transação não existe
    And o formulário não permite a inserção do link",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,0.92,2,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente é inserido
  When o sistema tenta processar o link
  Then o sistema não permite a inserção do link e exibe uma mensagem de erro",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,9,0.92,3,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-09,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um formulário com um campo de link vazio
  When o usuário insere um link de uma transação inexistente
  Then o sistema não permite a inserção do link e exibe uma mensagem de erro",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,0.91,4,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente é inserido
  When o sistema tenta processar a transação
  Then o sistema não permite a inserção do link e exibe uma mensagem de erro
    And o link não é armazenado no banco de dados",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,8,0.91,5,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-08,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente é inserido no sistema
  When o usuário tenta visualizar a página com o link da transação inexistente
  Then o sistema não permite a visualização da página com o link da transação inexistente
    And apresenta um erro devido à transação inexistente",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,6,0.83,6,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-06,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente é inserido
  When o sistema tenta processar a transação
  Then o sistema não permite a inserção do link e exibe uma mensagem de erro",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,0.82,7,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente é inserido
  When o sistema tenta processar a transação
  Then o sistema retorna um erro indicando que a transação não existe
    And o link de transação não é mais visível na interface usuário",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,0.82,8,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente é inserido
  When o sistema tenta processar a transação
  Then o sistema retorna um erro indicando que a transação não existe
    And o link de transação não é mais exibido",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
meta-llama/Meta-Llama-3-8B-Instruct,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,0.8,9,TC_1007__meta-llama-meta-llama-3-8b-instruct__zero-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um link de transação inexistente está sendo inserido
  When o sistema tenta processar a solicitação
  Then o sistema retorna um erro indicando que a transação não existe
    And o link não é incluído no resultado",10,base_referencia_gherkin.json,geracoes_gherkin_meta-llama-meta-llama-3-8b-instruct_zero-shot.json
