modelo,tecnica,case_id,source_id,original_case,execucao,meteor_score,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,0.79,1,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário preenche o campo de data com uma data inválida
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que a data está inválida
    And o campo de data é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,0.79,2,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário está na página de cadastro de transações
    And o usuário preenche o campo de data com uma data inválida
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que a data está inválida
    And o campo de data é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,0.78,3,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário preenche o campo de data com uma data inválida
  When o usuário clica no botão de cadastrar
  Then o sistema exibe uma mensagem de erro indicando que a data está inválida
    And o campo de data é limpo
    And o campo de valor não é alterado",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,0.71,4,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de criação de transação
    And o usuário insere um código de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o código de transação é inválido
    And o campo de código de transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,0.7,5,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de criação de transação
    And o usuário preenche o campo ""Valor"" com um valor inválido
  When o usuário clica no botão ""Salvar""
  Then o sistema exibe uma mensagem de erro indicando que o valor da transação é inválido
    And o campo ""Valor"" é mantido como inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,0.69,6,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de criação de transação
    And o usuário preenche o campo ""Valor"" com um valor inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o valor está inválido
    And o campo ""Valor"" é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,0.69,7,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário está na página de cadastro de transações
    And o usuário preenche o campo ""Valor"" com um valor inválido
  When o usuário clica no botão ""Salvar""
  Then o sistema exibe uma mensagem de erro indicando que o valor da transação está inválido
    And o campo ""Valor"" é mantido com o valor inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,0.68,8,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário preenche o campo ""Valor"" com um valor inválido
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor está inválido
    And o campo ""Valor"" é mantido com o valor inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,0.68,9,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário preenche o campo ""Valor"" com um valor inválido
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor está inválido
    And o campo ""Valor"" é mantido preenchido com o valor inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,0.65,10,TC_1002__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário preenche o campo de valor com um valor inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o valor é inválido
    And o campo de valor é limpo
    And o campo de data é mantido com o valor atual
    And o campo de descrição é mantido com o valor original
    And o botão de salvar permanece desabilitado",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,0.59,1,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user requests to view the transaction details
  Then the system displays all transaction data
    And the transaction data matches the expected values",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,0.59,2,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user requests to view the transaction details
  Then all transaction data should be displayed
    And the transaction details page should not contain any errors",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,0.59,3,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the transaction data is loaded
  When the user views the transaction details
  Then all transaction data is displayed on the screen
    And the transaction data matches the data stored in the system",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,0.59,4,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user views the transaction details
  Then all transaction data should be displayed
    And the transaction data matches the database record",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,0.59,5,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the transaction data is loaded
  When the user views the transaction details
  Then all transaction data is displayed on the screen
    And the transaction data matches the data stored in the system",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,0.59,6,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user clicks the ""View Transaction"" button
  Then all transaction data is displayed on the screen
    And the transaction ID is visible on the page",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,0.58,7,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user views the transaction details
  Then all transaction data should be displayed on the screen
    And the transaction ID should match the one provided",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,0.57,8,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user clicks on the ""View Transaction"" button
  Then all transaction data should be displayed on the screen
    And the transaction ID field should be disabled",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,0.57,9,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the user has a valid transaction ID
  When the user clicks on the ""View Transaction"" button
  Then all transaction data, including transaction ID, date, amount, and status, are displayed to the user
    And the transaction data remains unchanged after being displayed",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,0.57,10,TC_1006__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is on the transaction details page
    And the transaction data is loaded
  When the user checks the displayed transaction data
  Then all transaction data is visible and correct
    And the transaction data remains unchanged after checking",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,10,0.9,1,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-10,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transações
    And o usuário insere um link de transação válido
  When o usuário insere um link de transação inexistente e clica em salvar
  Then o sistema exibe uma mensagem de erro indicando que a transação não foi encontrada
    And o campo de link de transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,0.87,2,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link da transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link de transação é mantido sem alterações",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,0.86,3,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link da transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link inválido
  When o usuário clica no botão de inserir
  Then o sistema exibe uma mensagem de erro indicando que o link não existe
    And o campo de link é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,0.86,4,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link da transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link inválido
  When o usuário clica no botão de inserir
  Then o sistema exibe uma mensagem de erro indicando que o link não é válido
    And o campo de link é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,0.85,5,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link da transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação não foi encontrado
    And o campo de link de transação é mantido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,0.84,6,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação não existe
    And o campo de link de transação é mantido como está",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
mistralai/Mistral-7B-Instruct-v0.3,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,6,0.84,7,TC_1007__mistralai-mistral-7b-instruct-v0.3__one-shot__exec-06,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação não existe
    And o campo de link de transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_one-shot.json
