modelo,tecnica,case_id,source_id,original_case,execucao,bertscore_precision,bertscore_recall,bertscore_f1,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,59.10599899291992,62.11133575439453,60.650001525878906,1,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário está no sistema de transações
    And ele tenta cadastrar uma transação
  When ele preenche campos inválidos
  Then o sistema deve retornar um erro de validação",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,55.29069900512695,59.13789749145508,57.253570556640625,2,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação está aberto
  When o campo ""Valor"" recebe um valor inválido
  Then o sistema não deve permitir o cadastro da transação",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,53.052093505859375,61.220462799072266,57.118839263916016,3,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de transação está aberto
  When o usuário preenche campos inválidos
  Then o sistema não deve permitir a criação da transação e mostrar mensagens de erro para cada campo inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,52.85645294189453,60.726470947265625,56.77960968017578,4,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um formulário de cadastro de transação está disponível
  When o usuário preenche campos com valores inválidos
  Then o sistema deve retornar uma mensagem de erro para cada campo inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,45.16214370727539,61.28410720825195,52.99458312988281,5,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário está no formulário de cadastro de transação
    And o campo valor é preenchido com um valor inválido
  When o usuário clica em ""Salvar""
  Then a mensagem de erro ""Valor inválido"" é exibida",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,46.839805603027344,54.25936508178711,50.55168914794922,6,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário tenta cadastrar uma transação
    And o usuário preenche o campo valor inválido
  When o usuário clica em ""Salvar""
  Then o sistema não permite o cadastro com o campo valor inválido e exibe uma mensagem de erro",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,43.799800872802734,56.307960510253906,49.94204330444336,7,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário tenta cadastrar uma transação
    And preenche os campos de forma inválida
  When ele clica no botão de envio
  Then recebe uma mensagem de erro informando que pelo menos um campo está inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,40.40549850463867,58.38780212402344,49.09627914428711,8,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário acessa a página de cadastro de transação
    And preenche o campo ""Valor"" com um valor inválido
  When ele clica no botão ""Salvar""
  Then a mensagem de erro ""Valor inválido"" é exibida",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,42.24751281738281,55.95885467529297,48.95607376098633,9,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário tenta cadastrar uma transação
    And o campo valor é preenchido com um valor inválido
  When o usuário clica em ""Salvar""
  Then o sistema não deve permitir o cadastro da transação e mostrar um erro personalizado indicando que o campo valor é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,40.38883590698242,51.60453414916992,45.922054290771484,10,TC_1002__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given um usuário tenta cadastrar uma transação
    And o campo valor está vazio
  When o usuário clica em ""Salvar""
  Then a mensagem de erro ""Valor inválido"" é exibida
    And o campo valor permanece em branco",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,73.36473083496094,77.77422332763672,75.58145904541016,1,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário está logado no sistema
  When ele visualiza uma transação específica
  Then todos os dados da transação devem ser exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,75.91320037841797,71.4424057006836,73.6916275024414,2,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given uma transação foi realizada
  When a transação é visualizada
  Then todos os dados da transação são exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,70.36063385009766,76.16433715820312,73.2626953125,3,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário está logado no sistema
    And uma transação foi realizada
  When o usuário visualiza a transação
  Then todos os dados da transação devem ser exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,76.5279541015625,69.58783721923828,73.04373168945312,4,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given uma transação foi realizada
  When a transação é consultada
  Then todos os dados da transação são exibidos",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,76.5279541015625,69.58783721923828,73.04373168945312,5,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given uma transação foi realizada
  When a transação é consultada
  Then todos os dados da transação são exibidos",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,73.55579376220703,68.66146087646484,71.12150573730469,6,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given uma transação foi realizada
  When a transação é consultada
  Then todos os dados da transação são exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,54.777931213378906,73.2000961303711,63.675411224365234,7,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário está logado no sistema
  When ele seleciona uma transação específica
  Then todos os dados da transação, como data, valor, parceiro e outros, são exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,54.03738021850586,70.75897216796875,62.148040771484375,8,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário está logado no sistema
  When ele seleciona a transação em questão
  Then os dados da transação, como data, valor, e status, devem ser exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,42.750770568847656,51.73137283325195,47.21724319458008,9,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a transaction is displayed on the screen
  When the user views the transaction details
  Then all transaction data should be visible on the screen",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,30.74958038330078,51.77052688598633,40.81696701049805,10,TC_1006__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given a user is logged in and has a transaction
  When the user views the transaction details page
  Then the transaction details, including amount, date, and merchant name, should be displayed correctly",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,9,51.65626525878906,56.45619583129883,54.09023666381836,1,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-09,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link de transação inexistente
  Given um usuário está logado no sistema
    And entra na página de transações
  When tenta inserir um link de transação inexistente
  Then o sistema retorna um erro de transação inexistente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,45.581607818603516,56.18361282348633,50.819854736328125,2,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário está logado no sistema
    And pretende inserir um link de transação inexistente
  When o usuário tenta salvar a transação
  Then o sistema deve retornar uma mensagem de erro indicando que a transação não foi encontrada",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,42.41096496582031,56.41676712036133,49.25741958618164,3,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário está logado no sistema
    And tenta inserir um link de transação inválido
  When ele clica em ""Salvar""
  Then a mensagem de erro ""Link de transação inválido"" é exibida",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,43.00001907348633,52.1353645324707,47.540382385253906,4,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário está logado no sistema
    And deseja inserir um link de transação inválido
  When o usuário tenta inserir o link de transação
  Then o sistema retorna um erro indicando que o link de transação é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,8,41.1693229675293,51.476722717285156,46.27062225341797,5,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-08,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link de transação inexistente
  Given um usuário está logado no sistema
    And ele entra na página de transações
  When ele tenta inserir um link de transação inválido
  Then o sistema retorna uma mensagem de erro indicando que o link de transação é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,40.074668884277344,52.53813934326172,46.19763946533203,6,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário está logado no sistema
    And o usuário tenta inserir um link de transação inválido
  When o usuário clica em ""Salvar""
  Then o sistema deve exibir uma mensagem de erro indicando que o link de transação é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
mistralai/Mistral-7B-Instruct-v0.3,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,10,39.723167419433594,52.82067108154297,46.14458084106445,7,TC_1007__mistralai-mistral-7b-instruct-v0.3__zero-shot__exec-10,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário está logado no sistema
    And o usuário tenta inserir um link de transação inválido
  When o usuário clica em ""Salvar""
  Then o sistema deve exibir uma mensagem de erro indicando que a transação não foi encontrada",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_zero-shot.json
