modelo,tecnica,case_id,source_id,original_case,execucao,meteor_score,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,0.77,6,TC_1002__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de criação de transação
    And o usuário preenche o campo ""Data"" com uma data inválida
  When o usuário clica no botão ""Salvar""
  Then o sistema exibe uma mensagem de erro indicando que a data está inválida
    And o campo ""Data"" é mantido preenchido com a data inválida
    And o botão ""Salvar"" permanece habilitado",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,0.77,7,TC_1002__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de criação de transação
    And o usuário insere um valor inválido no campo ""Data""
  When o usuário clica no botão ""Salvar""
  Then o sistema exibe uma mensagem de erro indicando que a data está inválida
    And o campo ""Data"" é mantido com o valor inválido
    And o botão ""Salvar"" fica desabilitado
    And o sistema não salva a transação no banco de dados",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,0.75,8,TC_1002__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário insere um valor inválido no campo de data
  When o usuário clica no botão de enviar
  Then o sistema exibe uma mensagem de erro indicando que a data está inválida
    And o campo de data é mantido com o valor inválido
    And o usuário é mantido na página de cadastro de transação
    And o sistema não registra a transação
    And o usuário não recebe nenhuma confirmação de cadastro de transação",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,0.69,9,TC_1002__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de criação de transação
    And o usuário preenche todos os campos com valores inválidos
  When o usuário clica no botão de cadastrar
  Then o sistema exibe uma mensagem de erro indicando que pelo menos um campo está inválido
    And o usuário permanece na página de criação de transação",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,0.67,10,TC_1002__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na página de cadastro de transação
    And o usuário insere um número de conta inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o número de conta é inválido
    And o campo de número de conta é mantido com o valor inserido
    And o campo de data de vencimento é mantido em branco
    And o usuário insere uma data de vencimento inválida
  When o usuário clica novamente no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que a data de vencimento é inválida
    And o campo de data de vencimento é mantido com o valor inserido
    And o campo de valor é mantido em branco
    And o usuário insere um valor inválido
  When o usuário clica novamente no botão de salvar
  Then o sistema",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,0.9,1,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de detalhes de uma transação
  When o usuário visualiza a transação
  Then todos os dados da transação (valor, data, método de pagamento, etc.) são exibidos corretamente
    And a transação está fechada ou aberto conforme o caso",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,0.89,2,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then todos os dados da transação, incluindo data, total, método de pagamento e endereço de entrega, são exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,0.89,3,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then todos os dados da transação, incluindo data, valor total e itens, são exibidos corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,0.88,4,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then todos os dados da transação (valor, data, método de pagamento, etc.) são exibidos corretamente
    And o usuário não encontra erros ou inconsistências nos dados exibidos",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,0.87,5,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then todos os dados da transação (valor, data, método de pagamento, etc.) são exibidos corretamente
    And a transação é exibida como fechada
    And o usuário não pode editar os dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,0.86,6,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then o sistema exibe todos os dados da transação, incluindo data, total, itens e método de pagamento
    And o usuário verifica se os dados exibidos são corretos",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,0.85,7,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then o sistema exibe todos os dados da transação, como valor total, data e método de pagamento
    And o usuário pode verificar se os dados estão corretos",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,0.84,8,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then o sistema exibe todos os dados da transação, como valor total, itens, data e método de pagamento
    And o usuário pode verificar se todos os dados estão corretos e consistentes",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,0.81,9,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then o sistema exibe todos os dados da transação, como o valor total, o número de itens, a data e a hora da transação e o método de pagamento
    And o usuário não encontra dados ausentes ou inconsistentes nos dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,0.8,10,TC_1006__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given o usuário está na página de resumo da transação
  When o usuário visualiza a transação
  Then o sistema exibe todos os dados da transação, incluindo o número da transação, o valor total, a data e a hora da transação, o método de pagamento, o status da transação e os itens comprados
    And o usuário pode verificar se os dados estão corretos",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,0.84,1,TC_1007__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação é inválido
    And o campo de link de transação é mantido sem alterações",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,0.84,2,TC_1007__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação é inválido
    And o campo de link de transação é mantido sem alterações",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,0.83,3,TC_1007__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação é inválido
    And o campo de link de transação é mantido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,0.83,4,TC_1007__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de inserção de transação
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação não pode ser salvo pois não existe
    And o campo de link de transação é mantido como está",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
mistralai/Mistral-7B-Instruct-v0.3,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,0.83,5,TC_1007__mistralai-mistral-7b-instruct-v0.3__few-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Inserção de link de transação inexistente
  Given o usuário está na página de cadastro de transações
    And o usuário insere um link de transação inválido
  When o usuário clica no botão de salvar
  Then o sistema exibe uma mensagem de erro indicando que o link de transação é inválido
    And o campo de link de transação é mantido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_mistralai-mistral-7b-instruct-v0.3_few-shot.json
