modelo,tecnica,case_id,source_id,original_case,execucao,nli_score,ranking_no_caso,entailment_mean,neutral_mean,contradiction_mean,contradiction_rate,coverage,passos_ground_truth,passos_gerados,passos_alinhados,passos_ausentes,passos_extras,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,0.619544,1,0.35703,0.525028,0.117942,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,0.619544,2,0.35703,0.525028,0.117942,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,0.619531,3,0.357027,0.525006,0.117966,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transação
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor continua preenchido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,0.619531,4,0.357027,0.525006,0.117966,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transação
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,0.619531,5,0.357027,0.525006,0.117966,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transação
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor continua destacado para edição",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,0.619494,6,0.356964,0.52506,0.117975,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,0.619494,7,0.356964,0.52506,0.117975,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,0.578035,8,0.335762,0.484544,0.179693,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar transação""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,0.578035,9,0.335762,0.484544,0.179693,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar transação""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,0.578035,10,0.335762,0.484544,0.179693,0.0,1.0,3,5,3,0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar transação""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,0.760979,1,0.522732,0.476494,0.000774,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o sistema exibe a tela de detalhes de uma transação
    And os dados da transação incluem número, data, valor e status
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And o valor total da transação é calculado e exibido corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,0.740048,2,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,0.740048,3,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,0.740048,4,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And os valores correspondem aos registrados no sistema",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,0.740048,5,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,0.740048,6,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,0.740048,7,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,0.740048,8,0.480841,0.518416,0.000744,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,0.66712,9,0.335381,0.663479,0.001141,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos incluindo número, data, valor e status
  When o usuário verifica os campos exibidos na tela
  Then todos os dados da transação são exibidos corretamente
    And o sistema não omite nenhum campo relevante",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,0.66712,10,0.335381,0.663479,0.001141,0.0,1.0,3,5,3,0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos incluindo data, valor e status
  When o usuário verifica os campos exibidos na tela
  Then todos os dados da transação são exibidos corretamente
    And o sistema não omite nenhum campo relevante",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,0.54206,1,0.280908,0.522305,0.196787,0.333333,1.0,3,5,3,0,2,TC_1007__qwen-qwen3-8b__few-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
    And o usuário acessa a tela de detalhes de uma transação
  When o usuário insere um link de transação inexistente e salva
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o sistema não armazena o link inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,0.53353,2,0.317419,0.432223,0.250359,0.333333,1.0,3,5,3,0,2,TC_1007__qwen-qwen3-8b__few-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
    And o usuário acessa a tela de processamento de transações
  When o usuário insere um link de transação inexistente e envia a solicitação
  Then o sistema exibe uma mensagem indicando que o link da transação não foi encontrado
    And o sistema não processa a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,10,0.522786,3,0.294725,0.456122,0.249153,0.333333,1.0,3,4,3,0,1,TC_1007__qwen-qwen3-8b__few-shot__exec-10,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
  When o usuário insere um link de transação inexistente
  Then o sistema exibe uma mensagem indicando que o link da transação não existe
    And o sistema não processa a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,0.512768,4,0.31732,0.390897,0.291784,0.333333,1.0,3,5,3,0,2,TC_1007__qwen-qwen3-8b__few-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza nenhuma ação com base no link inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,0.512768,5,0.31732,0.390897,0.291784,0.333333,1.0,3,5,3,0,2,TC_1007__qwen-qwen3-8b__few-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza qualquer ação com base no link fornecido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,8,0.512768,6,0.31732,0.390897,0.291784,0.333333,1.0,3,5,3,0,2,TC_1007__qwen-qwen3-8b__few-shot__exec-08,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza nenhuma ação com base no link fornecido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
