modelo,tecnica,case_id,source_id,original_case,execucao,distancia_manhattan,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,46.0,1,TC_1002__qwen-qwen3-8b__one-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,46.0,2,TC_1002__qwen-qwen3-8b__one-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,46.0,3,TC_1002__qwen-qwen3-8b__one-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,46.0,4,TC_1002__qwen-qwen3-8b__one-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,46.0,5,TC_1002__qwen-qwen3-8b__one-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,47.0,6,TC_1002__qwen-qwen3-8b__one-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor deve ser positivo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,47.0,7,TC_1002__qwen-qwen3-8b__one-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão de cadastro
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,50.0,8,TC_1002__qwen-qwen3-8b__one-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão de cadastro
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é mantido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,50.0,9,TC_1002__qwen-qwen3-8b__one-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão de cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é mantido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,50.0,10,TC_1002__qwen-qwen3-8b__one-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão de cadastrar
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor é mantido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,36.0,1,TC_1006__qwen-qwen3-8b__one-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados armazenados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,36.0,2,TC_1006__qwen-qwen3-8b__one-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados cadastrados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,36.0,3,TC_1006__qwen-qwen3-8b__one-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados armazenados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,36.0,4,TC_1006__qwen-qwen3-8b__one-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,36.0,5,TC_1006__qwen-qwen3-8b__one-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,36.0,6,TC_1006__qwen-qwen3-8b__one-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados armazenados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,36.0,7,TC_1006__qwen-qwen3-8b__one-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados armazenados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,36.0,8,TC_1006__qwen-qwen3-8b__one-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados armazenados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,36.0,9,TC_1006__qwen-qwen3-8b__one-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados cadastrados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,37.0,10,TC_1006__qwen-qwen3-8b__one-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes da transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,32.0,1,TC_1007__qwen-qwen3-8b__one-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,8,32.0,2,TC_1007__qwen-qwen3-8b__one-shot__exec-08,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,9,32.0,3,TC_1007__qwen-qwen3-8b__one-shot__exec-09,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,33.0,4,TC_1007__qwen-qwen3-8b__one-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,33.0,5,TC_1007__qwen-qwen3-8b__one-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de edição
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,33.0,6,TC_1007__qwen-qwen3-8b__one-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de edição
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,34.0,7,TC_1007__qwen-qwen3-8b__one-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de edição da transação
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o campo de link da transação é limpo",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,35.0,8,TC_1007__qwen-qwen3-8b__one-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o sistema não atualiza os dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,6,35.0,9,TC_1007__qwen-qwen3-8b__one-shot__exec-06,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o sistema não atualiza os dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
Qwen/Qwen3-8B,one-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,10,35.0,10,TC_1007__qwen-qwen3-8b__one-shot__exec-10,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes da transação
    And o usuário insere um link da transação inexistente
  When o usuário envia o formulário de atualização
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o sistema não atualiza os dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_one-shot.json
