modelo,tecnica,case_id,source_id,original_case,execucao,meteor_score,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,0.76,1,TC_1002__qwen-qwen3-8b__zero-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com um número negativo
    And preenche o campo data com uma data futura
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando que os campos são inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,0.76,2,TC_1002__qwen-qwen3-8b__zero-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com um número negativo
    And preenche o campo data com uma data futura
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando que os campos são inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,0.76,3,TC_1002__qwen-qwen3-8b__zero-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com um número negativo
    And preenche o campo data com uma data futura
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando que os campos são inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,0.76,4,TC_1002__qwen-qwen3-8b__zero-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com um número negativo
    And preenche o campo data com uma data no futuro
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando que os campos são inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,0.76,5,TC_1002__qwen-qwen3-8b__zero-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com um número negativo
    And preenche o campo data com uma data no futuro
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando que os campos são inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,0.75,6,TC_1002__qwen-qwen3-8b__zero-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com uma string inválida
    And preenche o campo data com uma data inválida
    And preenche o campo descrição com um campo vazio
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando campos inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,0.75,7,TC_1002__qwen-qwen3-8b__zero-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com uma string inválida
    And preenche o campo data com uma data inválida
    And preenche o campo descrição com um campo vazio
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando campos inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,0.75,8,TC_1002__qwen-qwen3-8b__zero-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com uma string inválida
    And preenche o campo data com uma data inválida
    And preenche o campo descrição com um campo vazio
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando campos inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,0.75,9,TC_1002__qwen-qwen3-8b__zero-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com uma string inválida
    And preenche o campo data com uma data inválida
    And preenche o campo descrição com um campo vazio
  When clica no botão cadastrar
  Then é exibida uma mensagem de erro indicando campos inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,0.75,10,TC_1002__qwen-qwen3-8b__zero-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And preenche o campo valor com um número negativo
    And preenche o campo data com uma data no futuro
  When clica no botão cadastrar
  Then recebe uma mensagem de erro indicando que os campos são inválidos
    And o sistema não salva a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,0.91,1,TC_1006__qwen-qwen3-8b__zero-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondem aos registrados no sistema",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,0.9,2,TC_1006__qwen-qwen3-8b__zero-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,0.9,3,TC_1006__qwen-qwen3-8b__zero-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,0.9,4,TC_1006__qwen-qwen3-8b__zero-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,0.9,5,TC_1006__qwen-qwen3-8b__zero-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,0.9,6,TC_1006__qwen-qwen3-8b__zero-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,0.9,7,TC_1006__qwen-qwen3-8b__zero-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,0.9,8,TC_1006__qwen-qwen3-8b__zero-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,0.9,9,TC_1006__qwen-qwen3-8b__zero-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,0.9,10,TC_1006__qwen-qwen3-8b__zero-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given um usuário acessa a tela de detalhes de uma transação
  When o sistema carrega os dados da transação
  Then todos os campos relevantes da transação são exibidos corretamente
    And os valores correspondentes aos dados da transação são visíveis",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,0.94,1,TC_1007__qwen-qwen3-8b__zero-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário autenticado no sistema
    And um link de transação inválido foi fornecido
  When o link da transação é inserido no formulário
  Then o sistema exibe uma mensagem de erro indicando que o link é inválido
    And não salva a transação no banco de dados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,0.93,2,TC_1007__qwen-qwen3-8b__zero-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um campo para inserir um link de transação
  When o usuário insere um link de transação inexistente
  Then o sistema exibe uma mensagem indicando que o link é inválido
    And o sistema não registra a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,10,0.93,3,TC_1007__qwen-qwen3-8b__zero-shot__exec-10,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um campo para inserir um link de transação
  When o usuário insere um link de transação inexistente
  Then o sistema exibe uma mensagem informando que o link é inválido
    And o sistema não registra a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,0.89,4,TC_1007__qwen-qwen3-8b__zero-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um novo link de transação foi inserido
  When o sistema verifica a existência do link
  Then o sistema retorna que o link não existe
    And exibe uma mensagem informando que o link é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,0.89,5,TC_1007__qwen-qwen3-8b__zero-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um novo link de transação é inserido
  When o sistema verifica a existência do link
  Then o sistema retorna que o link não existe
    And exibe uma mensagem informando que o link é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,0.89,6,TC_1007__qwen-qwen3-8b__zero-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um novo link de transação foi inserido
  When o sistema verifica a existência do link
  Then o sistema retorna que o link não existe
    And exibe uma mensagem informando que o link é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,0.86,7,TC_1007__qwen-qwen3-8b__zero-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um link de transação inválido foi fornecido
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem de erro indicando que o link não é válido
    And o sistema não realiza nenhuma ação com base no link fornecido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,6,0.85,8,TC_1007__qwen-qwen3-8b__zero-shot__exec-06,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário logado no sistema
    And um campo para inserir o link da transação
  When o usuário insere um link de transação inexistente
  Then o sistema não salva o link
    And exibe uma mensagem informando que o link é inválido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,8,0.85,9,TC_1007__qwen-qwen3-8b__zero-shot__exec-08,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário autenticado no sistema
  When ele insere um link de transação inexistente
  Then o sistema exibe uma mensagem informando que o link é inválido
    And não registra a transação no banco de dados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,9,0.85,10,TC_1007__qwen-qwen3-8b__zero-shot__exec-09,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given um usuário autenticado no sistema
    And um novo link de transação foi criado com dados inválidos
  When o sistema tenta inserir o link da transação
  Then o sistema deve retornar um erro indicando que o link é inválido
    And o link da transação não deve ser salvo no banco de dados",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
Qwen/Qwen3-8B,zero-shot,TC_101,101,Validar resultado de consulta de Matéria-Prima vazia,2,0.85,1,TC_101__qwen-qwen3-8b__zero-shot__exec-02,TC_101__reference,"Scenario: Validar resultado de consulta de Matéria-Prima vazia
  Given que o usuário realiza uma consulta de Matéria-Prima que não retorna resultados
  When o resultado da consulta é vazio
  Then o resultado da consulta vazia é validado","Scenario: Validar resultado de consulta de Matéria-Prima vazia
  Given que o sistema está configurado para consultar Matérias-Primas
  When o usuário realiza uma consulta com parâmetros inválidos
  Then o sistema retorna uma lista vazia de Matérias-Primas
    And exibe uma mensagem informando que nenhum registro foi encontrado",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_zero-shot.json
