modelo,tecnica,case_id,source_id,original_case,execucao,distancia_manhattan,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,8,43.0,1,TC_1002__qwen-qwen3-8b__few-shot__exec-08,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transação
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,2,44.0,2,TC_1002__qwen-qwen3-8b__few-shot__exec-02,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar transação""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,6,44.0,3,TC_1002__qwen-qwen3-8b__few-shot__exec-06,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar transação""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,9,44.0,4,TC_1002__qwen-qwen3-8b__few-shot__exec-09,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar transação""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,44.0,5,TC_1002__qwen-qwen3-8b__few-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transação
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor continua destacado para edição",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,1,45.0,6,TC_1002__qwen-qwen3-8b__few-shot__exec-01,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transação
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor continua preenchido com o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,3,45.0,7,TC_1002__qwen-qwen3-8b__few-shot__exec-03,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,45.0,8,TC_1002__qwen-qwen3-8b__few-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário está na tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,4,48.0,9,TC_1002__qwen-qwen3-8b__few-shot__exec-04,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1002,1002,Cadastrar transação com campos inválidos,5,48.0,10,TC_1002__qwen-qwen3-8b__few-shot__exec-05,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Cadastrar transação com campos inválidos
  Given o usuário acessa a tela de cadastro de transações
    And o usuário preenche o campo de valor com um número negativo
  When o usuário clica no botão ""Cadastrar""
  Then o sistema exibe uma mensagem de erro indicando que o valor não pode ser negativo
    And o campo de valor mantém o valor inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,2,34.0,1,TC_1006__qwen-qwen3-8b__few-shot__exec-02,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,3,34.0,2,TC_1006__qwen-qwen3-8b__few-shot__exec-03,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,5,34.0,3,TC_1006__qwen-qwen3-8b__few-shot__exec-05,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,7,34.0,4,TC_1006__qwen-qwen3-8b__few-shot__exec-07,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,9,34.0,5,TC_1006__qwen-qwen3-8b__few-shot__exec-09,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,10,34.0,6,TC_1006__qwen-qwen3-8b__few-shot__exec-10,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And não há campos faltantes ou incompletos",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,4,35.0,7,TC_1006__qwen-qwen3-8b__few-shot__exec-04,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição de todos os dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And os valores correspondem aos registrados no sistema",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,8,40.0,8,TC_1006__qwen-qwen3-8b__few-shot__exec-08,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos incluindo data, valor e status
  When o usuário verifica os campos exibidos na tela
  Then todos os dados da transação são exibidos corretamente
    And o sistema não omite nenhum campo relevante",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,1,41.0,9,TC_1006__qwen-qwen3-8b__few-shot__exec-01,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o sistema exibe a tela de detalhes de uma transação
    And os dados da transação incluem número, data, valor e status
  When o usuário verifica os campos da transação
  Then todos os dados da transação são exibidos corretamente
    And o valor total da transação é calculado e exibido corretamente",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1006,1006,Verificar se todos os dados da transação estão sendo exibidos,6,41.0,10,TC_1006__qwen-qwen3-8b__few-shot__exec-06,TC_1006__reference,"Scenario: Verificar se todos os dados da transação estão sendo exibidos
  Given que existe uma transação cadastrada
  When o usuário visualiza essa transação
  Then todos os dados da transação são verificados","Scenario: Verificar exibição completa dos dados da transação
  Given o usuário acessa a tela de detalhes de uma transação
    And a transação possui dados completos incluindo número, data, valor e status
  When o usuário verifica os campos exibidos na tela
  Then todos os dados da transação são exibidos corretamente
    And o sistema não omite nenhum campo relevante",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,10,27.0,1,TC_1007__qwen-qwen3-8b__few-shot__exec-10,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
  When o usuário insere um link de transação inexistente
  Then o sistema exibe uma mensagem indicando que o link da transação não existe
    And o sistema não processa a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,4,35.0,2,TC_1007__qwen-qwen3-8b__few-shot__exec-04,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente no campo correspondente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o campo de inserção é limpo automaticamente",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,2,36.0,3,TC_1007__qwen-qwen3-8b__few-shot__exec-02,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação inserido é inválido
  When o usuário envia o formulário com o link da transação
  Then o sistema exibe uma mensagem informando que o link da transação não existe
    And o sistema não salva os dados da transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,5,36.0,4,TC_1007__qwen-qwen3-8b__few-shot__exec-05,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
    And o usuário acessa a tela de detalhes de uma transação
  When o usuário insere um link de transação inexistente e salva
  Then o sistema exibe uma mensagem de erro indicando que o link da transação não existe
    And o sistema não armazena o link inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,6,36.0,5,TC_1007__qwen-qwen3-8b__few-shot__exec-06,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
    And o usuário acessa a tela de processamento de transações
  When o usuário insere um link de transação inexistente e envia o formulário
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não processa a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,7,36.0,6,TC_1007__qwen-qwen3-8b__few-shot__exec-07,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o sistema está configurado para validar links de transação
    And o usuário acessa a tela de processamento de transações
  When o usuário insere um link de transação inexistente e envia a solicitação
  Then o sistema exibe uma mensagem indicando que o link da transação não foi encontrado
    And o sistema não processa a transação",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,1,39.0,7,TC_1007__qwen-qwen3-8b__few-shot__exec-01,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza nenhuma ação com base no link inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,3,39.0,8,TC_1007__qwen-qwen3-8b__few-shot__exec-03,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza qualquer ação com base no link fornecido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,8,39.0,9,TC_1007__qwen-qwen3-8b__few-shot__exec-08,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza nenhuma ação com base no link fornecido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
Qwen/Qwen3-8B,few-shot,TC_1007,1007,Verificar inserção de link da transação inexistente,9,39.0,10,TC_1007__qwen-qwen3-8b__few-shot__exec-09,TC_1007__reference,"Scenario: Verificar inserção de link da transação inexistente
  Given que o usuário informa um link de uma transação inexistente
  When ele acessa esse link
  Then a inserção de link da transação inexistente é verificada","Scenario: Verificar inserção de link da transação inexistente
  Given o usuário acessa a tela de detalhes de uma transação
    And o link da transação não existe no sistema
  When o usuário insere o link da transação inexistente
  Then o sistema exibe uma mensagem informando que o link da transação não foi encontrado
    And o sistema não realiza qualquer ação com base no link inserido",10,base_referencia_gherkin.json,geracoes_gherkin_qwen-qwen3-8b_few-shot.json
